epoch,step,train_loss,val_accuracy,val_boundary_iou,val_hausdorff,val_iou,val_loss
0,4,0.45462697744369507,,,,,
0,9,0.5608675479888916,,,,,
0,14,0.1960001289844513,,,,,
0,19,0.482461541891098,,,,,
0,24,0.39334142208099365,,,,,
0,29,0.4771168828010559,,,,,
0,34,0.5104392766952515,,,,,
0,39,0.21102392673492432,,,,,
0,44,0.26607057452201843,,,,,
0,49,0.49423402547836304,,,,,
0,54,0.21851426362991333,,,,,
0,59,0.1799086332321167,,,,,
0,64,0.17937371134757996,,,,,
0,69,0.2995530962944031,,,,,
0,74,0.31573760509490967,,,,,
0,79,0.4233381450176239,,,,,
0,84,0.21041648089885712,,,,,
0,89,0.10067389160394669,,,,,
0,94,0.4617789685726166,,,,,
0,99,0.15122085809707642,,,,,
0,104,0.3909168541431427,,,,,
0,109,0.1918213963508606,,,,,
0,114,0.13010679185390472,,,,,
0,119,0.19400377571582794,,,,,
0,124,0.19573749601840973,,,,,
0,129,0.2152271270751953,,,,,
0,134,0.2399587631225586,,,,,
0,139,0.31518831849098206,,,,,
0,144,0.3874511122703552,,,,,
0,149,0.07941024005413055,,,,,
0,154,0.13991856575012207,,,,,
0,159,0.27150020003318787,,,,,
0,164,0.13553932309150696,,,,,
0,169,0.2799689769744873,,,,,
0,174,0.09112384170293808,,,,,
0,179,0.2623211741447449,,,,,
0,184,0.1462525725364685,,,,,
0,189,0.2637835741043091,,,,,
0,194,0.30502036213874817,,,,,
0,199,0.14886246621608734,,,,,
0,204,0.18760323524475098,,,,,
0,209,0.17389684915542603,,,,,
0,214,0.2339637130498886,,,,,
0,219,0.05962637811899185,,,,,
0,224,0.12409505248069763,,,,,
0,229,0.04566822201013565,,,,,
0,234,0.34972280263900757,,,,,
0,239,0.15189418196678162,,,,,
0,244,0.05753698572516441,,,,,
0,249,0.08715185523033142,,,,,
0,254,0.2092757523059845,,,,,
0,259,0.2551814317703247,,,,,
0,264,0.1398676335811615,,,,,
0,269,0.07472923398017883,,,,,
0,274,0.26455768942832947,,,,,
0,279,0.269841730594635,,,,,
0,284,0.09222684800624847,,,,,
0,289,0.08253290504217148,,,,,
0,294,0.06137466058135033,,,,,
0,299,0.18095602095127106,,,,,
0,304,0.05731910467147827,,,,,
0,309,0.12677113711833954,,,,,
0,314,0.3238796889781952,,,,,
0,319,0.20169365406036377,,,,,
0,324,0.07478715479373932,,,,,
0,329,0.06726519763469696,,,,,
0,334,0.08083511888980865,,,,,
0,339,0.07351705431938171,,,,,
0,344,0.2323838472366333,,,,,
0,349,0.10018987208604813,,,,,
0,354,0.05009530112147331,,,,,
0,359,0.08232605457305908,,,,,
0,364,0.062055665999650955,,,,,
0,369,0.24409645795822144,,,,,
0,374,0.15376585721969604,,,,,
0,379,0.04846863076090813,,,,,
0,384,0.10425136238336563,,,,,
0,389,0.03011944703757763,,,,,
0,394,0.07326014339923859,,,,,
0,399,0.04373050108551979,,,,,
0,404,0.09198085963726044,,,,,
0,409,0.04590974003076553,,,,,
0,414,0.06610056757926941,,,,,
0,419,0.08204978704452515,,,,,
0,424,0.028233792632818222,,,,,
0,429,0.08492399007081985,,,,,
0,434,0.17592602968215942,,,,,
0,439,0.05101810395717621,,,,,
0,444,0.20531180500984192,,,,,
0,449,0.1278897523880005,,,,,
0,454,0.14120948314666748,,,,,
0,459,0.13731123507022858,,,,,
0,464,0.07957468181848526,,,,,
0,469,0.0355423167347908,,,,,
0,474,0.03195798024535179,,,,,
0,479,0.037988923490047455,,,,,
0,484,0.3131900429725647,,,,,
0,489,0.09212472289800644,,,,,
0,494,0.022142590954899788,,,,,
0,499,0.07602456957101822,,,,,
0,504,0.05298112332820892,,,,,
0,509,0.04322628304362297,,,,,
0,514,0.12917721271514893,,,,,
0,519,0.06894624978303909,,,,,
0,524,0.3246042728424072,,,,,
0,529,0.03561369702219963,,,,,
0,534,0.08725408464670181,,,,,
0,539,0.0631619542837143,,,,,
0,544,0.2870882451534271,,,,,
0,549,0.2719725966453552,,,,,
0,554,0.06883804500102997,,,,,
0,559,0.16901259124279022,,,,,
0,564,0.2093597650527954,,,,,
0,569,0.08673721551895142,,,,,
0,574,0.12530794739723206,,,,,
0,579,0.022516820579767227,,,,,
0,584,0.04581741616129875,,,,,
0,589,0.05103598162531853,,,,,
0,594,0.08654436469078064,,,,,
0,599,0.062201738357543945,,,,,
0,604,0.1203133836388588,,,,,
0,609,0.05461648851633072,,,,,
0,614,0.05168883502483368,,,,,
0,619,0.035650596022605896,,,,,
0,624,0.05853492394089699,,,,,
0,629,0.02622109092772007,,,,,
0,634,0.05636610835790634,,,,,
0,639,0.028777938336133957,,,,,
0,644,0.04516404867172241,,,,,
0,649,0.13038212060928345,,,,,
0,654,0.3671726882457733,,,,,
0,659,0.05817132815718651,,,,,
0,664,0.11540418863296509,,,,,
0,669,0.046312812715768814,,,,,
0,674,0.16752761602401733,,,,,
0,679,0.025425376370549202,,,,,
0,684,0.038051359355449677,,,,,
0,689,0.19710801541805267,,,,,
0,694,0.0326404795050621,,,,,
0,699,0.08640999346971512,,,,,
0,704,0.032695360481739044,,,,,
0,709,0.14998777210712433,,,,,
0,714,0.031231356784701347,,,,,
0,719,0.249840646982193,,,,,
0,724,0.06210499256849289,,,,,
0,729,0.051234252750873566,,,,,
0,734,0.03930893912911415,,,,,
0,739,0.04450060799717903,,,,,
0,744,0.0306316539645195,,,,,
0,749,0.05269815772771835,,,,,
0,754,0.08879917860031128,,,,,
0,759,0.023007020354270935,,,,,
0,764,0.05794907733798027,,,,,
0,769,0.04967454820871353,,,,,
0,774,0.04875654727220535,,,,,
0,779,0.047697823494672775,,,,,
0,784,0.09980668127536774,,,,,
0,789,0.0505431592464447,,,,,
0,794,0.02753891795873642,,,,,
0,799,0.03711935877799988,,,,,
0,804,0.031443554908037186,,,,,
0,809,0.034596532583236694,,,,,
0,814,0.051459457725286484,,,,,
0,819,0.0330447219312191,,,,,
0,824,0.0196940079331398,,,,,
0,829,0.03143130987882614,,,,,
0,834,0.24364560842514038,,,,,
0,839,0.10023034363985062,,,,,
0,844,0.10395963490009308,,,,,
0,849,0.05334118753671646,,,,,
0,854,0.048502400517463684,,,,,
0,859,0.09990493208169937,,,,,
0,864,0.02659732662141323,,,,,
0,869,0.05570465326309204,,,,,
0,874,0.08901645243167877,,,,,
0,879,0.03241950273513794,,,,,
0,884,0.0960259884595871,,,,,
0,889,0.09169698506593704,,,,,
0,894,0.23937247693538666,,,,,
0,899,0.050977595150470734,,,,,
0,899,,0.9827263355255127,0.14151935279369354,45.40092468261719,0.8355037569999695,0.09175392240285873
1,904,0.03425656631588936,,,,,
1,909,0.020954754203557968,,,,,
1,914,0.08919826149940491,,,,,
1,919,0.06727321445941925,,,,,
1,924,0.03483946621417999,,,,,
1,929,0.07491998374462128,,,,,
1,934,0.05372784659266472,,,,,
1,939,0.02956499345600605,,,,,
1,944,0.035831842571496964,,,,,
1,949,0.10472617298364639,,,,,
1,954,0.15614326298236847,,,,,
1,959,0.049197517335414886,,,,,
1,964,0.3853985369205475,,,,,
1,969,0.05818719416856766,,,,,
1,974,0.058577559888362885,,,,,
1,979,0.04516691714525223,,,,,
1,984,0.07882305234670639,,,,,
1,989,0.08435484766960144,,,,,
1,994,0.03480406105518341,,,,,
1,999,0.038299039006233215,,,,,
1,1004,0.0876733660697937,,,,,
1,1009,0.07582474499940872,,,,,
1,1014,0.10394541919231415,,,,,
1,1019,0.06076457351446152,,,,,
1,1024,0.1027202308177948,,,,,
1,1029,0.07660184055566788,,,,,
1,1034,0.031902603805065155,,,,,
1,1039,0.04978857561945915,,,,,
1,1044,0.05637999624013901,,,,,
1,1049,0.13347956538200378,,,,,
1,1054,0.07780375331640244,,,,,
1,1059,0.09440451860427856,,,,,
1,1064,0.04238758981227875,,,,,
1,1069,0.048428766429424286,,,,,
1,1074,0.04437899589538574,,,,,
1,1079,0.04703490436077118,,,,,
1,1084,0.1332649290561676,,,,,
1,1089,0.08317079395055771,,,,,
1,1094,0.10480815172195435,,,,,
1,1099,0.06269132345914841,,,,,
1,1104,0.04091642424464226,,,,,
1,1109,0.041800275444984436,,,,,
1,1114,0.029705123975872993,,,,,
1,1119,0.2722236216068268,,,,,
1,1124,0.057164762169122696,,,,,
1,1129,0.03458460792899132,,,,,
1,1134,0.02643517032265663,,,,,
1,1139,0.050515223294496536,,,,,
1,1144,0.029678156599402428,,,,,
1,1149,0.07502470165491104,,,,,
1,1154,0.17351259291172028,,,,,
1,1159,0.2084672451019287,,,,,
1,1164,0.024825457483530045,,,,,
1,1169,0.06320668756961823,,,,,
1,1174,0.033599432557821274,,,,,
1,1179,0.053064845502376556,,,,,
1,1184,0.08292059600353241,,,,,
1,1189,0.044520072638988495,,,,,
1,1194,0.03867706283926964,,,,,
1,1199,0.038881734013557434,,,,,
1,1204,0.02895154245197773,,,,,
1,1209,0.03532487899065018,,,,,
1,1214,0.045894503593444824,,,,,
1,1219,0.03727671876549721,,,,,
1,1224,0.1609039604663849,,,,,
1,1229,0.4362695813179016,,,,,
1,1234,0.12317512929439545,,,,,
1,1239,0.039725519716739655,,,,,
1,1244,0.04082445800304413,,,,,
1,1249,0.057532478123903275,,,,,
1,1254,0.020681409165263176,,,,,
1,1259,0.12546467781066895,,,,,
1,1264,0.04784185439348221,,,,,
1,1269,0.0288980882614851,,,,,
1,1274,0.02835080400109291,,,,,
1,1279,0.0939655750989914,,,,,
1,1284,0.03474310413002968,,,,,
1,1289,0.04468793049454689,,,,,
1,1294,0.05891939997673035,,,,,
1,1299,0.04378032311797142,,,,,
1,1304,0.09512448310852051,,,,,
1,1309,0.211728036403656,,,,,
1,1314,0.031484514474868774,,,,,
1,1319,0.10039709508419037,,,,,
1,1324,0.15239858627319336,,,,,
1,1329,0.08045309782028198,,,,,
1,1334,0.047150418162345886,,,,,
1,1339,0.10772682726383209,,,,,
1,1344,0.039258331060409546,,,,,
1,1349,0.09691110253334045,,,,,
1,1354,0.06942988187074661,,,,,
1,1359,0.05204533785581589,,,,,
1,1364,0.19300393760204315,,,,,
1,1369,0.06455113738775253,,,,,
1,1374,0.048068318516016006,,,,,
1,1379,0.020635250955820084,,,,,
1,1384,0.1631786823272705,,,,,
1,1389,0.11664383858442307,,,,,
1,1394,0.034835875034332275,,,,,
1,1399,0.07937924563884735,,,,,
1,1404,0.042218469083309174,,,,,
1,1409,0.13737152516841888,,,,,
1,1414,0.07669153809547424,,,,,
1,1419,0.1590743362903595,,,,,
1,1424,0.15971015393733978,,,,,
1,1429,0.044266726821660995,,,,,
1,1434,0.022431643679738045,,,,,
1,1439,0.05851370468735695,,,,,
1,1444,0.10273239761590958,,,,,
1,1449,0.18957561254501343,,,,,
1,1454,0.1921442151069641,,,,,
1,1459,0.04737823083996773,,,,,
1,1464,0.05589411407709122,,,,,
1,1469,0.16668343544006348,,,,,
1,1474,0.1975676715373993,,,,,
1,1479,0.05496365576982498,,,,,
1,1484,0.1925184279680252,,,,,
1,1489,0.06441640108823776,,,,,
1,1494,0.027372006326913834,,,,,
1,1499,0.023266181349754333,,,,,
1,1504,0.2595297694206238,,,,,
1,1509,0.04278115928173065,,,,,
1,1514,0.07733312249183655,,,,,
1,1519,0.13805463910102844,,,,,
1,1524,0.1199478879570961,,,,,
1,1529,0.04018286615610123,,,,,
1,1534,0.202347069978714,,,,,
1,1539,0.028583936393260956,,,,,
1,1544,0.03603672236204147,,,,,
1,1549,0.025370407849550247,,,,,
1,1554,0.05735902488231659,,,,,
1,1559,0.03757913410663605,,,,,
1,1564,0.17005842924118042,,,,,
1,1569,0.10359138250350952,,,,,
1,1574,0.052483513951301575,,,,,
1,1579,0.023926761001348495,,,,,
1,1584,0.04390586167573929,,,,,
1,1589,0.08845333755016327,,,,,
1,1594,0.016072936356067657,,,,,
1,1599,0.02568206936120987,,,,,
1,1604,0.09325939416885376,,,,,
1,1609,0.20022475719451904,,,,,
1,1614,0.028666693717241287,,,,,
1,1619,0.04432755336165428,,,,,
1,1624,0.03982020914554596,,,,,
1,1629,0.03925307095050812,,,,,
1,1634,0.060328103601932526,,,,,
1,1639,0.08183075487613678,,,,,
1,1644,0.036546528339385986,,,,,
1,1649,0.19563284516334534,,,,,
1,1654,0.031050175428390503,,,,,
1,1659,0.04580366984009743,,,,,
1,1664,0.03643137961626053,,,,,
1,1669,0.022281290963292122,,,,,
1,1674,0.042493972927331924,,,,,
1,1679,0.03793089836835861,,,,,
1,1684,0.15463979542255402,,,,,
1,1689,0.051887474954128265,,,,,
1,1694,0.033371321856975555,,,,,
1,1699,0.02744596265256405,,,,,
1,1704,0.24470587074756622,,,,,
1,1709,0.044740065932273865,,,,,
1,1714,0.06849529594182968,,,,,
1,1719,0.025232523679733276,,,,,
1,1724,0.06054089963436127,,,,,
1,1729,0.03187724947929382,,,,,
1,1734,0.0578048974275589,,,,,
1,1739,0.0881359800696373,,,,,
1,1744,0.030749324709177017,,,,,
1,1749,0.03355953097343445,,,,,
1,1754,0.030516350641846657,,,,,
1,1759,0.03532072901725769,,,,,
1,1764,0.04592989385128021,,,,,
1,1769,0.03235397860407829,,,,,
1,1774,0.0370931476354599,,,,,
1,1779,0.2524718642234802,,,,,
1,1784,0.09764442592859268,,,,,
1,1789,0.03976328298449516,,,,,
1,1794,0.14126621186733246,,,,,
1,1799,0.06015145033597946,,,,,
1,1799,,0.9831403493881226,0.11207718402147293,46.226078033447266,0.8474050164222717,0.08746936172246933
2,1804,0.026675688102841377,,,,,
2,1809,0.07813340425491333,,,,,
2,1814,0.04862801730632782,,,,,
2,1819,0.158264622092247,,,,,
2,1824,0.07909052819013596,,,,,
2,1829,0.08407221734523773,,,,,
2,1834,0.18736723065376282,,,,,
2,1839,0.043502502143383026,,,,,
2,1844,0.06653487682342529,,,,,
2,1849,0.029635589569807053,,,,,
2,1854,0.07544181495904922,,,,,
2,1859,0.05597516521811485,,,,,
2,1864,0.03626100718975067,,,,,
2,1869,0.09554330259561539,,,,,
2,1874,0.11224797368049622,,,,,
2,1879,0.04787150025367737,,,,,
2,1884,0.0187322236597538,,,,,
2,1889,0.03759954869747162,,,,,
2,1894,0.11534497886896133,,,,,
2,1899,0.09150761365890503,,,,,
2,1904,0.03653566539287567,,,,,
2,1909,0.03975820913910866,,,,,
2,1914,0.023449596017599106,,,,,
2,1919,0.05112024396657944,,,,,
2,1924,0.08199699223041534,,,,,
2,1929,0.019947361201047897,,,,,
2,1934,0.06519509106874466,,,,,
2,1939,0.05796438455581665,,,,,
2,1944,0.11198844760656357,,,,,
2,1949,0.2546789050102234,,,,,
2,1954,0.08523567020893097,,,,,
2,1959,0.0754309818148613,,,,,
2,1964,0.03690250217914581,,,,,
2,1969,0.11736153066158295,,,,,
2,1974,0.07877395302057266,,,,,
2,1979,0.106366366147995,,,,,
2,1984,0.13429155945777893,,,,,
2,1989,0.05126984789967537,,,,,
2,1994,0.02435779571533203,,,,,
2,1999,0.09229704737663269,,,,,
2,2004,0.017804747447371483,,,,,
2,2009,0.03560426086187363,,,,,
2,2014,0.2497311234474182,,,,,
2,2019,0.029295939952135086,,,,,
2,2024,0.08872639387845993,,,,,
2,2029,0.2716671824455261,,,,,
2,2034,0.04084854945540428,,,,,
2,2039,0.18756315112113953,,,,,
2,2044,0.0767364650964737,,,,,
2,2049,0.040393583476543427,,,,,
2,2054,0.02533424086868763,,,,,
2,2059,0.052582863718271255,,,,,
2,2064,0.1641809046268463,,,,,
2,2069,0.1597868949174881,,,,,
2,2074,0.02278555929660797,,,,,
2,2079,0.03032349981367588,,,,,
2,2084,0.03329002112150192,,,,,
2,2089,0.12259051203727722,,,,,
2,2094,0.028415430337190628,,,,,
2,2099,0.027844706550240517,,,,,
2,2104,0.3111317753791809,,,,,
2,2109,0.042605165392160416,,,,,
2,2114,0.03774314746260643,,,,,
2,2119,0.03423645719885826,,,,,
2,2124,0.09508564323186874,,,,,
2,2129,0.03915281593799591,,,,,
2,2134,0.09544365108013153,,,,,
2,2139,0.05257344990968704,,,,,
2,2144,0.05698853358626366,,,,,
2,2149,0.05453172326087952,,,,,
2,2154,0.03638720512390137,,,,,
2,2159,0.03819867968559265,,,,,
2,2164,0.1949247270822525,,,,,
2,2169,0.04524870216846466,,,,,
2,2174,0.03250295668840408,,,,,
2,2179,0.17608460783958435,,,,,
2,2184,0.0520700141787529,,,,,
2,2189,0.03645169734954834,,,,,
2,2194,0.02813888154923916,,,,,
2,2199,0.037721775472164154,,,,,
