epoch,step,train_loss,val_accuracy,val_boundary_iou,val_hausdorff,val_iou,val_loss
0,4,0.4214246869087219,,,,,
0,9,0.5243241190910339,,,,,
0,14,0.25755852460861206,,,,,
0,19,0.42431458830833435,,,,,
0,24,0.3706981837749481,,,,,
0,29,0.4066694378852844,,,,,
0,34,0.46930691599845886,,,,,
0,39,0.2358662337064743,,,,,
0,44,0.25521135330200195,,,,,
0,49,0.42312657833099365,,,,,
0,54,0.22424890100955963,,,,,
0,59,0.19678866863250732,,,,,
0,64,0.23799477517604828,,,,,
0,69,0.2818790078163147,,,,,
0,74,0.2878261208534241,,,,,
0,79,0.3591151833534241,,,,,
0,84,0.20951217412948608,,,,,
0,89,0.13123412430286407,,,,,
0,94,0.4193873107433319,,,,,
0,99,0.16890253126621246,,,,,
0,104,0.35504788160324097,,,,,
0,109,0.2076525092124939,,,,,
0,114,0.1465286761522293,,,,,
0,119,0.19689641892910004,,,,,
0,124,0.18683256208896637,,,,,
0,129,0.20586147904396057,,,,,
0,134,0.21781283617019653,,,,,
0,139,0.25921592116355896,,,,,
0,144,0.3265368342399597,,,,,
0,149,0.09973210096359253,,,,,
0,154,0.13646391034126282,,,,,
0,159,0.2286873310804367,,,,,
0,164,0.14802280068397522,,,,,
0,169,0.24569982290267944,,,,,
0,174,0.09972602874040604,,,,,
0,179,0.22509530186653137,,,,,
0,184,0.18568181991577148,,,,,
0,189,0.24124877154827118,,,,,
0,194,0.25931739807128906,,,,,
0,199,0.14045818150043488,,,,,
0,204,0.16768275201320648,,,,,
0,209,0.1535593420267105,,,,,
0,214,0.19961756467819214,,,,,
0,219,0.08181393891572952,,,,,
0,224,0.11814761906862259,,,,,
0,229,0.06354398280382156,,,,,
0,234,0.28786638379096985,,,,,
0,239,0.13719019293785095,,,,,
0,244,0.07269922643899918,,,,,
0,249,0.09128233045339584,,,,,
0,254,0.17484638094902039,,,,,
0,259,0.21470417082309723,,,,,
0,264,0.13731703162193298,,,,,
0,269,0.0997915267944336,,,,,
0,274,0.23007647693157196,,,,,
0,279,0.22568605840206146,,,,,
0,284,0.09236539900302887,,,,,
0,289,0.08062578737735748,,,,,
0,294,0.07378138601779938,,,,,
0,299,0.17407138645648956,,,,,
0,304,0.07272709161043167,,,,,
