epoch,step,train_loss,val_accuracy,val_boundary_iou,val_hausdorff,val_iou,val_loss
0,4,0.2779076099395752,,,,,
0,9,0.3979208469390869,,,,,
0,14,0.28617987036705017,,,,,
0,19,0.27851858735084534,,,,,
0,24,0.1715293824672699,,,,,
0,29,0.16217993199825287,,,,,
0,34,0.3317643105983734,,,,,
0,39,0.15771925449371338,,,,,
0,44,0.1801825910806656,,,,,
0,49,0.14769722521305084,,,,,
0,54,0.14751169085502625,,,,,
0,59,0.11711787432432175,,,,,
0,64,0.10571598261594772,,,,,
0,69,0.2828090190887451,,,,,
0,74,0.29724276065826416,,,,,
0,79,0.2564152181148529,,,,,
0,84,0.3407718241214752,,,,,
0,89,0.15033401548862457,,,,,
0,94,0.16317465901374817,,,,,
0,99,0.12069010734558105,,,,,
0,104,0.34971001744270325,,,,,
0,109,0.22352559864521027,,,,,
0,114,0.08730197697877884,,,,,
0,119,0.16089609265327454,,,,,
0,124,0.13365867733955383,,,,,
0,129,0.09020796418190002,,,,,
0,134,0.08976433426141739,,,,,
0,139,0.1870286613702774,,,,,
0,144,0.14050497114658356,,,,,
0,149,0.1288594901561737,,,,,
0,154,0.22142501175403595,,,,,
0,159,0.08152835816144943,,,,,
0,164,0.0647207498550415,,,,,
0,169,0.11575599759817123,,,,,
0,174,0.10703802853822708,,,,,
0,179,0.1273469477891922,,,,,
0,184,0.12041760236024857,,,,,
0,189,0.13852424919605255,,,,,
0,194,0.18007110059261322,,,,,
0,199,0.0632399246096611,,,,,
0,204,0.18848390877246857,,,,,
0,209,0.11139076948165894,,,,,
0,214,0.10436952859163284,,,,,
0,219,0.16211625933647156,,,,,
0,224,0.08672930300235748,,,,,
0,229,0.06101652607321739,,,,,
0,234,0.09598728269338608,,,,,
0,239,0.0818081796169281,,,,,
0,244,0.09109677374362946,,,,,
0,249,0.20189268887043,,,,,
0,254,0.07616369426250458,,,,,
0,259,0.06629978120326996,,,,,
0,264,0.09457249194383621,,,,,
0,269,0.07869859784841537,,,,,
0,274,0.15308299660682678,,,,,
0,279,0.05783969163894653,,,,,
0,284,0.03191637247800827,,,,,
0,289,0.051154911518096924,,,,,
0,294,0.39420029520988464,,,,,
0,299,0.23041598498821259,,,,,
0,304,0.03261585533618927,,,,,
0,309,0.22179897129535675,,,,,
0,314,0.1097489446401596,,,,,
0,319,0.11705423891544342,,,,,
0,324,0.2500307261943817,,,,,
0,329,0.06114054098725319,,,,,
0,334,0.1017381027340889,,,,,
0,339,0.08358903974294662,,,,,
0,344,0.25904789566993713,,,,,
0,349,0.05761043354868889,,,,,
0,354,0.07229164987802505,,,,,
0,359,0.07072871178388596,,,,,
0,364,0.04686332866549492,,,,,
0,369,0.07046808302402496,,,,,
0,374,0.0517091304063797,,,,,
0,379,0.10173627734184265,,,,,
0,384,0.22670750319957733,,,,,
0,389,0.09277911484241486,,,,,
0,394,0.06390681862831116,,,,,
0,399,0.050922490656375885,,,,,
0,404,0.08353574573993683,,,,,
